	channel	date	message
121	amirkabir	2019-10-24 15:22:29	رو شکلات صبحانه ها نوشته کرم کاکاو و کنجد حالا سوال من اینجاست که کنجداش رو خوردن یا جایی گذاشتن که شکلات ما کنجد نداره  تکنولوژی لو رفته   
122	amirkabir	2019-10-24 15:24:51	بچهها اگه از مترو و بیآرتی استفاده میکنین شهرداری تهران یهسری کارت میده به دانشجوها و دانشآموزها و    که هرچقدر شارژش کنین  برابر شارژ میشه و میشه ازش به عنوان کارت عابر بانک بانک شهر هم استفاده کرد  بزنین بر بدن و حالش ببرین  لینک        نهنگ انبر     
123	amirkabir	2019-10-24 15:27:33	رمز  عمران       نداره  خوان عطای ما به روی همگان بازه      
124	amirkabir	2019-10-24 15:28:28	تو دانشگاه حالا نمی گم همه دخترا ولی خیلیاشون مثلا تا سلامی چیزی می کنی بهشون یه سلام ریز می کنن و سرشون رو می اندازن پایین و می رن تا مثلا به طرف رو نداده باشن یا اینکه نخوان یه وقت سر صحبت باز شه  بابا به خدا ما اینقدر ها هم هول نیستیم یه سلام علیک معمولی این کارا رو نداره که        
125	amirkabir	2019-10-24 15:33:52	دوست من همه انسانیم همه دانشجوییم میشینیم هرروز رو صندلی کلاسا درس میخونیم همه دوستیم با هم  یعنی چی که با جنس مخالف دوست هستم یا نیستم   اصن یه دنیای دیگهن بعضیا   
126	amirkabir	2019-10-24 15:44:50	فک کنم این دوستمون منظورش رل بوده   
127	amirkabir	2019-10-24 17:26:16	دزد هم شدد ه دزد با انصاف باشد لطفا مثل دزد  خوابگاه برنجان نباشد محتوات چمدونمو قشنگ نصف رده  اگه فقط چندتا برده بود مگفتم نوش جونت ول ار رد ه با راحت خال متونم بگم  حلالت نمنم   
128	amirkabir	2019-10-24 17:32:14	نه بابا    عه واقعا  یکم زخم تنها بودنم التیام پیدا کرد   ادمین   
129	amirkabir	2019-10-24 17:40:49	من اگه اسمم هالیدی بود به خاطر مسخره کردن همکلاسیام ترک تحصیل میکردم اونوقت این یارو اومده کتاب فیزیک هزار صفحه ای نوشته     د م ن   
130	amirkabir	2019-10-24 19:00:03	 دوره عملی  طراحی وب بدون کدنویسی  آموزش سو و بازاریابی دیجیتال در  دانشگاه تهران  بدون پیش نیاز حضوری و غیر حضوری اعطای مدرک بین المللی  بازاریابی اینستاگرام و تلگرام  آموزش مقدماتی فتوشاپ اراه افزونه های تجاری وردپرس دوره عملی و مناسب بازار کار پشتیبانی در طول دوره و بعد از آن   کانال تلگرام      مشاوره   توضیحات و ثبت نام    
131	amirkabir	2019-10-24 21:16:38	سلام دانشجویان دختری که قبلا هندبال کار کردند و مایل هستند عضو تیم هندبال دانشگاه باشند لطفا به آیدی زیر پیام بدن      
132	amirkabir	2019-10-24 23:22:49	اینکه از رو گرسنگی موادغذایی بدزدی رو درک میکنم هر چنددرست نیست ولی با لباسای بقیه تیپ زدن رو نمیفهمم حلالت نیست هر وقت یادم بیفته نفرین میکنم   برنجیان لاشخور نباشیم   
133	amirkabir	2019-10-24 23:23:16	امور خوابگاه ها بابت دزدی های انجام شده تو برنجیان باید پاسخگو باشه اون انبار کاربری نداشته که مجبور باشن درش رو باز بذارن  بی فکرو بی مسولیت نباشیم   
134	amirkabir	2019-10-24 23:24:29	به بسیج امیرکبیر نامه دادن که چجوریه هم مدافع فیلترینگاید هم تو تلگرام و توییتر فعالید که بسیج در جوابیهاش مخاطب ها رو با یه   در زمینه مغالطات آشنا کرده   
135	amirkabir	2019-10-24 23:25:03	اقا جدی ما رو فیلم نکنید ما که هر چی دیدیم تو دانشگاه همه مثل دوتا کبوتر عاشق با هم بودند فقط من بودم که مثل یه کفتار چاق تنهایی قدم میزدم نکنه فقط سینگلا عضو این کانال هستند  اقای همساده   
136	amirkabir	2019-10-24 23:25:54	سلام بچه هایی ک قبلا هندبال بازی کردید مسابقات دانشگاهی بهمن ماه برگزار میشه اگر میتونید تمرین های هندبال سالن چند منظور بیایید سامانه چاوش ساعتش رو ببینید   
137	amirkabir	2019-10-24 23:26:58	وضعیت هوا جوریه که ی سریا با تیشرت میان بیرون ی سریا با سویشرت بعد اونایی که با تیشرت میان به سویشرتیا میخندن و سویشرتیا به تیشرتیا منم به جفتشون چون کاپشن تنمه   
138	amirkabir	2019-10-24 23:29:20	آقا یه عینک طبی مشکی با دستههای فلزی گم شده احتمالا در ابوریحان کلاس  هر کی پیدا کرده لطفا اطلاع بده    گمشده ها  
139	amirkabir	2019-10-24 23:30:50	یه کیف کارت قهوهای رنگ بانک دی گم شده یه کارت ملی هم به نام علییزدانی داخلش بوده ممنون میشم اگه کسی پیدا کرده به ادمین یه خبر بده   گمشده ها  
140	amirkabir	2019-10-25 11:48:35	شماهم سامانه انترنتتون مث من هنگ رده چارش نم انو من    
141	amirkabir	2019-10-25 11:50:36	این خوابگاه ها دوربین نداره که این قدر دزد داره    
142	amirkabir	2019-10-25 11:52:10	اقا به نظرتون حراست ولعصر بخود گر نمده بابا ولمون نن تورو قران  مجرم ه نگرفتن   
143	amirkabir	2019-10-25 11:52:45	عاقا چرا برقیا انقدرررر نچسب هستن روابط اجتماعی شونو داعش خورده خیلی ضایس که تو این سن حتی یه سلامم نتونی بدی  یه برقی عصبانی   
144	amirkabir	2019-10-25 11:54:04	استاد  عبدوس رو نشون میداد که داشت از نمره کاملی که به دانشجو داده تعریف میکرد    
145	amirkabir	2019-10-25 15:34:08	بچه های گل برای گرفتن مقاله هایی که پولین از چه راه هایی میشه استفاده کرد    
146	amirkabir	2019-10-25 15:50:29	شماها عکس مصاحبه استاد عبدوس رو فرستادید  منم تلافی کردم با دکتر صلواتی   
147	amirkabir	2019-10-25 15:51:39	بابا بیخیال دوربین چی کشک چی همین مونده که توی تبلیغات کانالا بجای گلشیفته بنویسن فیلم لو رفته دوربین مداربسته خوابگاه امیرکبیر فقط در کانال زیر اوه اوه بیا ببین چه راهی میرن   
148	amirkabir	2019-10-25 15:52:27	باز ترم یک و مسله ی سلام کردن و نکردن  اصلا موضوع پیچیدهای نیست ها شما به هر کسی که اوکیه سلام کن به هر کسی هم که دوست نداره سلام نکن اون آدم دلایل خودشو داره حتما این که کی اوکیه کی نیست هم بعد از اولین برخورد و سلام کاملا معلوم میشهتامام   
149	amirkabir	2019-10-25 15:56:09	خوب میشه اگر الان امور خوابگاه ها جواب بده که این قبض رو برای چی داده بوده برای چی در انبار رو باز گذاشتن یا اگر قرار بوده باز بذارن چرا اعلام نکردن  امور خوابگاه ها تاسف   
150	amirkabir	2019-10-25 15:57:01	اینقد نرفتم شمال که هوای تهران شمالی شد یه عدد شمالی  سر اریل   
